state,city,center_num,center_avg,city_avg,Marks
GUJARAT,AHMEDABAD,220120,215.32011331444758,259.71687108671415,245.13840969730427
GUJARAT,AHMEDABAD,220121,226.5721649484536,259.71687108671415,245.13840969730427
GUJARAT,AMRELI,221301,222.81744421906694,216.01175318315376,245.13840969730427
GUJARAT,AMRELI,221302,212.82660332541568,216.01175318315376,245.13840969730427
GUJARAT,AMRELI,221303,197.18691588785046,216.01175318315376,245.13840969730427
GUJARAT,ANAND,220201,246.4322033898305,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220202,256.25,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220203,186.92857142857142,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220204,178.68985507246376,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220205,167.11304347826086,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220206,183.82251082251082,210.05650459921156,245.13840969730427
GUJARAT,ANAND,220207,185.35403726708074,210.05650459921156,245.13840969730427
GUJARAT,BALASINOR,223101,149.54563106796115,149.54563106796115,245.13840969730427
GUJARAT,BANASKANTHA,221401,291.5569852941176,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221402,262.72594142259413,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221403,252.80631578947367,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221404,255.05919661733614,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221405,249.8071278825996,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221406,257.45118733509236,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221407,245.5897435897436,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221408,254.70422535211267,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221409,267.07563025210084,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221410,264.4825174825175,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221411,248.65371024734984,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221412,229.01048951048952,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221413,249.53076923076924,257.488537853978,245.13840969730427
GUJARAT,BANASKANTHA,221414,249.3101604278075,257.488537853978,245.13840969730427
GUJARAT,BHARUCH,221501,251.0938775510204,205.16759776536313,245.13840969730427
GUJARAT,BHARUCH,221502,224.02350427350427,205.16759776536313,245.13840969730427
GUJARAT,BHARUCH,221503,161.42352941176472,205.16759776536313,245.13840969730427
GUJARAT,BHARUCH,221504,159.25857519788917,205.16759776536313,245.13840969730427
GUJARAT,BHARUCH,221505,158.43262411347519,205.16759776536313,245.13840969730427
GUJARAT,BHAVNAGAR,220301,369.40909090909093,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220302,337.5660377358491,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220303,333.05845511482255,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220304,313.85564853556485,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220305,330.4685863874345,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220306,325.4921465968586,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220307,322.46796657381617,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220308,337.4453781512605,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220309,323.41782729805016,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220310,322.8022284122563,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220311,342.07784431137725,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220312,332.1655844155844,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220313,327.26666666666665,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220314,346.06666666666666,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220315,327.53389830508473,334.0179310344828,245.13840969730427
GUJARAT,BHAVNAGAR,220316,338.125,334.0179310344828,245.13840969730427
GUJARAT,BHUJ,221201,279.6551724137931,257.60091220068415,245.13840969730427
GUJARAT,BHUJ,221202,279.7792207792208,257.60091220068415,245.13840969730427
GUJARAT,BHUJ,221203,241.15189873417722,257.60091220068415,245.13840969730427
GUJARAT,BHUJ,221204,221.77401129943502,257.60091220068415,245.13840969730427
GUJARAT,BOTAD,221601,242.8984238178634,242.8984238178634,245.13840969730427
GUJARAT,DAHOD,221701,200.65991902834008,136.53028064992614,245.13840969730427
GUJARAT,DAHOD,221702,124.30536912751678,136.53028064992614,245.13840969730427
GUJARAT,DAHOD,221703,112.33333333333333,136.53028064992614,245.13840969730427
GUJARAT,DAHOD,221704,123.62608695652175,136.53028064992614,245.13840969730427
GUJARAT,DAHOD,221705,111.49228791773778,136.53028064992614,245.13840969730427
GUJARAT,GANDHIDHAM,221101,311.68345323741005,275.5268987341772,245.13840969730427
GUJARAT,GANDHIDHAM,221102,272.3671497584541,275.5268987341772,245.13840969730427
GUJARAT,GANDHIDHAM,221103,211.59863945578232,275.5268987341772,245.13840969730427
GUJARAT,GANDHINAGAR,220401,272.1656652360515,238.02224340641882,245.13840969730427
GUJARAT,GANDHINAGAR,220402,221.81507823613086,238.02224340641882,245.13840969730427
GUJARAT,GANDHINAGAR,220403,218.546875,238.02224340641882,245.13840969730427
GUJARAT,GANDHINAGAR,220404,212.50434782608696,238.02224340641882,245.13840969730427
GUJARAT,GODHRA,220501,157.72276688453158,154.22020933977456,245.13840969730427
GUJARAT,GODHRA,220502,144.2962962962963,154.22020933977456,245.13840969730427
GUJARAT,HIMATNAGAR,221801,189.60271646859084,175.25111925111926,245.13840969730427
GUJARAT,HIMATNAGAR,221802,167.42194092827003,175.25111925111926,245.13840969730427
GUJARAT,HIMATNAGAR,221803,149.16447368421052,175.25111925111926,245.13840969730427
GUJARAT,HIMATNAGAR,221804,159.24170616113744,175.25111925111926,245.13840969730427
GUJARAT,HIMATNAGAR,221805,168.7448275862069,175.25111925111926,245.13840969730427
GUJARAT,JAMNAGAR,221901,325.3497326203209,291.20475319926874,245.13840969730427
GUJARAT,JAMNAGAR,221902,276.0230496453901,291.20475319926874,245.13840969730427
GUJARAT,JAMNAGAR,221903,254.4262295081967,291.20475319926874,245.13840969730427
GUJARAT,JAMNAGAR,221904,261.9732824427481,291.20475319926874,245.13840969730427
GUJARAT,JUNAGADH,222001,285.9010840108401,265.04818744473914,245.13840969730427
GUJARAT,JUNAGADH,222002,252.73661971830987,265.04818744473914,245.13840969730427
GUJARAT,JUNAGADH,222003,256.5008431703204,265.04818744473914,245.13840969730427
GUJARAT,JUNAGADH,222004,257.9004524886878,265.04818744473914,245.13840969730427
GUJARAT,KADI,222101,185.11328125,185.11328125,245.13840969730427
GUJARAT,KHEDA,222201,169.93927125506073,169.93927125506073,245.13840969730427
GUJARAT,MEHSANA,222301,218.16462736373748,206.0068493150685,245.13840969730427
GUJARAT,MEHSANA,222302,194.69453734671126,206.0068493150685,245.13840969730427
GUJARAT,MEHSANA,222303,198.33333333333334,206.0068493150685,245.13840969730427
GUJARAT,MODASA,222401,194.42584745762713,191.7445855115758,245.13840969730427
GUJARAT,MODASA,222402,178.89488636363637,191.7445855115758,245.13840969730427
GUJARAT,MODASA,222403,199.03169014084506,191.7445855115758,245.13840969730427
GUJARAT,MODASA,222404,196.8874458874459,191.7445855115758,245.13840969730427
GUJARAT,NARMADA,222501,112.53766233766234,112.53766233766234,245.13840969730427
GUJARAT,NAVSARI,222601,234.69915254237287,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222602,173.3050505050505,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222603,172.8619957537155,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222604,174.4034090909091,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222605,170.1244019138756,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222606,177.2663043478261,187.4986282578875,245.13840969730427
GUJARAT,NAVSARI,222607,168.63581488933602,187.4986282578875,245.13840969730427
GUJARAT,PATAN,220601,231.6899488926746,226.6920950801548,245.13840969730427
GUJARAT,PATAN,220602,219.4102564102564,226.6920950801548,245.13840969730427
GUJARAT,PATAN,220603,229.5126582278481,226.6920950801548,245.13840969730427
GUJARAT,PATAN,220604,226.62576687116564,226.6920950801548,245.13840969730427
GUJARAT,PORBANDAR,222701,204.78125,204.78125,245.13840969730427
GUJARAT,RAJKOT,220701,374.9923780487805,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220702,314.780487804878,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220703,326.5656970912738,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220704,314.7943548387097,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220705,323.1294964028777,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220706,316.0488771466314,333.8801508590585,245.13840969730427
GUJARAT,RAJKOT,220707,305.5583038869258,333.8801508590585,245.13840969730427
GUJARAT,SURAT,220801,281.7818181818182,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220802,278.8936170212766,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220803,278.58767268862914,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220804,269.57547169811323,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220805,268.7349570200573,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220806,250.00296296296295,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220807,267.56302521008405,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220808,272.2664418212479,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220809,262.49649122807017,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220810,280.25174825174827,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220811,280.0381526104418,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220812,269.60764587525154,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220813,273.58736842105264,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220814,270.57112526539277,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220815,255.72784810126583,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220816,273.2997198879552,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220817,267.8732394366197,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220818,265.5084269662921,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220819,261.8757062146893,270.77426675977654,245.13840969730427
GUJARAT,SURAT,220820,254.31333333333333,270.77426675977654,245.13840969730427
GUJARAT,SURENDRANAGAR,222801,254.6346153846154,253.02165196471532,245.13840969730427
GUJARAT,SURENDRANAGAR,222802,249.0381679389313,253.02165196471532,245.13840969730427
GUJARAT,SURENDRANAGAR,222803,238.7423076923077,253.02165196471532,245.13840969730427
GUJARAT,SURENDRANAGAR,222804,266.8270042194093,253.02165196471532,245.13840969730427
GUJARAT,SURENDRANAGAR,222805,258.59659090909093,253.02165196471532,245.13840969730427
GUJARAT,VADODARA,220901,282.5,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220902,300.833904109589,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220903,284.88339222614843,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220904,267.6362038664323,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220905,294.13490364025694,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220906,273.77896995708153,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220907,175.57204301075268,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220908,154.11163895486936,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220909,169.60106382978722,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220910,178.0458221024259,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220911,165.9140401146132,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220912,174.16954022988506,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220913,165.62571428571428,232.0309642226857,245.13840969730427
GUJARAT,VADODARA,220914,156.28099173553719,232.0309642226857,245.13840969730427
GUJARAT,VALSAD/VAPI,221001,218.84417549167927,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221002,211.70035460992906,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221003,204.04070796460178,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221004,139.08113590263693,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221005,161.5108695652174,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221006,145.66666666666666,181.98098159509203,245.13840969730427
GUJARAT,VALSAD/VAPI,221007,143.17350746268656,181.98098159509203,245.13840969730427
GUJARAT,VERAVAL,222901,211.6271186440678,190.71449170872387,245.13840969730427
GUJARAT,VERAVAL,222902,179.0453172205438,190.71449170872387,245.13840969730427
GUJARAT,VERAVAL,222903,180.4263698630137,190.71449170872387,245.13840969730427
GUJARAT,VYARA,223001,167.48305084745763,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223002,144.80519480519482,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223003,140.2051282051282,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223004,157.4915254237288,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223005,137.4585152838428,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223006,132.05263157894737,147.54137267479155,245.13840969730427
GUJARAT,VYARA,223007,150.23152709359607,147.54137267479155,245.13840969730427
HARYANA,AMBALA,230301,250.97113997113996,250.64574509048902,261.34981044036164
HARYANA,AMBALA,230302,246.42918454935622,250.64574509048902,261.34981044036164
HARYANA,AMBALA,230303,264.243956043956,250.64574509048902,261.34981044036164
HARYANA,AMBALA,230304,252.2997858672377,250.64574509048902,261.34981044036164
HARYANA,AMBALA,230305,235.67137809187278,250.64574509048902,261.34981044036164
HARYANA,BHIWANI,230501,255.51880877742946,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230502,266.19561815336465,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230503,264.6241134751773,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230504,254.98938053097345,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230505,258.7046332046332,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230506,343.5365853658537,281.3241984105234,261.34981044036164
HARYANA,BHIWANI,230507,386.46347607052894,281.3241984105234,261.34981044036164
HARYANA,FARIDABAD,230101,256.69978858350953,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230102,252.18162393162393,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230103,267.771855010661,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230104,265.78969957081546,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230105,239.42241379310346,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230106,259.1,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230107,260.27065527065525,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230108,270.8551136363636,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230109,255.382183908046,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230110,278.5635838150289,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230111,271.4589235127479,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230112,254.32624113475177,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230113,251.68794326241135,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230114,266.13028169014086,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230115,292.42672413793105,261.80060746828656,261.34981044036164
HARYANA,FARIDABAD,230116,251.3678756476684,261.80060746828656,261.34981044036164
HARYANA,GURUGRAM,230201,264.4536312849162,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230202,271.2831541218638,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230203,259.83700980392155,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230204,261.968253968254,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230205,264.2776203966006,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230206,282.1273666092943,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230207,264.73056994818654,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230208,266.434034416826,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230209,282.1709401709402,271.1301617208353,261.34981044036164
HARYANA,GURUGRAM,230210,348.0848708487085,271.1301617208353,261.34981044036164
HARYANA,HISSAR,230601,252.38448566610455,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230602,275.30531732418524,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230603,266.19210977701545,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230604,262.52122241086585,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230605,268.9392857142857,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230606,266.4806517311609,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230607,270.76673427991886,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230608,263.3298969072165,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230609,268.6591836734694,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230610,278.213567839196,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230611,263.4703947368421,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230612,282.6928104575163,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230613,350.54276315789474,277.9251474368668,261.34981044036164
HARYANA,HISSAR,230614,368.08755760368666,277.9251474368668,261.34981044036164
HARYANA,JHAJJAR,230701,232.59716599190284,242.64774381368267,261.34981044036164
HARYANA,JHAJJAR,230702,231.26829268292684,242.64774381368267,261.34981044036164
HARYANA,JHAJJAR,230703,269.87371134020617,242.64774381368267,261.34981044036164
HARYANA,JIND,230801,255.269918699187,252.03959899749373,261.34981044036164
HARYANA,JIND,230802,240.51116071428572,252.03959899749373,261.34981044036164
HARYANA,JIND,230803,248.18543046357615,252.03959899749373,261.34981044036164
HARYANA,JIND,230804,258.93174603174606,252.03959899749373,261.34981044036164
HARYANA,KAITHAL,230901,256.7356076759062,254.6602465331279,261.34981044036164
HARYANA,KAITHAL,230902,251.73295454545453,254.6602465331279,261.34981044036164
HARYANA,KAITHAL,230903,244.37012987012986,254.6602465331279,261.34981044036164
HARYANA,KAITHAL,230904,273.75147928994085,254.6602465331279,261.34981044036164
HARYANA,KARNAL,230401,266.9512711864407,267.57480980557904,261.34981044036164
HARYANA,KARNAL,230402,261.34757834757835,267.57480980557904,261.34981044036164
HARYANA,KARNAL,230403,268.1139601139601,267.57480980557904,261.34981044036164
HARYANA,KARNAL,230404,255.6096866096866,267.57480980557904,261.34981044036164
HARYANA,KARNAL,230405,273.09915014164307,267.57480980557904,261.34981044036164
HARYANA,KARNAL,230406,276.87909836065575,267.57480980557904,261.34981044036164
HARYANA,KURUKSHETRA,231001,263.3057692307692,267.2323119777159,261.34981044036164
HARYANA,KURUKSHETRA,231002,269.0706638115632,267.2323119777159,261.34981044036164
HARYANA,KURUKSHETRA,231003,277.7452229299363,267.2323119777159,261.34981044036164
HARYANA,KURUKSHETRA,231004,256.05044510385756,267.2323119777159,261.34981044036164
HARYANA,MAHENDRAGARH,231101,270.8259526261586,289.2865208186309,261.34981044036164
HARYANA,MAHENDRAGARH,231102,276.47121535181236,289.2865208186309,261.34981044036164
HARYANA,MAHENDRAGARH,231103,279.38607594936707,289.2865208186309,261.34981044036164
HARYANA,MAHENDRAGARH,231104,282.6186440677966,289.2865208186309,261.34981044036164
HARYANA,MAHENDRAGARH,231105,360.2142857142857,289.2865208186309,261.34981044036164
HARYANA,MEWAT,231201,152.5549132947977,161.0,261.34981044036164
HARYANA,MEWAT,231202,150.42,161.0,261.34981044036164
HARYANA,MEWAT,231203,153.0730897009967,161.0,261.34981044036164
HARYANA,MEWAT,231204,191.34006734006735,161.0,261.34981044036164
HARYANA,PALWAL,231301,238.2380038387716,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231302,214.93802816901407,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231303,242.47256097560975,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231304,229.35866261398175,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231305,237.8603896103896,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231306,223.30281690140845,230.49006359300478,261.34981044036164
HARYANA,PALWAL,231307,224.6010230179028,230.49006359300478,261.34981044036164
HARYANA,PANIPAT,231401,240.65939597315437,243.89953488372092,261.34981044036164
HARYANA,PANIPAT,231402,248.54810996563575,243.89953488372092,261.34981044036164
HARYANA,PANIPAT,231403,241.97260273972603,243.89953488372092,261.34981044036164
HARYANA,PANIPAT,231404,244.8041237113402,243.89953488372092,261.34981044036164
HARYANA,REWARI,231501,277.24101479915436,287.9705051772827,261.34981044036164
HARYANA,REWARI,231502,268.60850111856826,287.9705051772827,261.34981044036164
HARYANA,REWARI,231503,281.67488789237666,287.9705051772827,261.34981044036164
HARYANA,REWARI,231504,267.48737373737373,287.9705051772827,261.34981044036164
HARYANA,REWARI,231505,279.7022653721683,287.9705051772827,261.34981044036164
HARYANA,REWARI,231506,267.4253246753247,287.9705051772827,261.34981044036164
HARYANA,REWARI,231507,280.96416938110747,287.9705051772827,261.34981044036164
HARYANA,REWARI,231508,306.67510548523205,287.9705051772827,261.34981044036164
HARYANA,REWARI,231509,406.34090909090907,287.9705051772827,261.34981044036164
HARYANA,ROHTAK,231601,257.8230240549828,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231602,268.0372439478585,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231603,262.39473684210526,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231604,242.5377969762419,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231605,255.98297872340424,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231606,259.8290598290598,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231607,254.89389920424404,259.2406918087917,261.34981044036164
HARYANA,ROHTAK,231608,266.1226158038147,259.2406918087917,261.34981044036164
HARYANA,SIRSA,231701,255.9175,269.7684331797235,261.34981044036164
HARYANA,SIRSA,231702,264.0622950819672,269.7684331797235,261.34981044036164
HARYANA,SIRSA,231703,260.41883116883116,269.7684331797235,261.34981044036164
HARYANA,SIRSA,231704,241.4468085106383,269.7684331797235,261.34981044036164
HARYANA,SIRSA,231705,281.339222614841,269.7684331797235,261.34981044036164
HARYANA,SIRSA,231706,363.8987341772152,269.7684331797235,261.34981044036164
HARYANA,SONIPAT,231801,244.17094017094018,238.64657980456025,261.34981044036164
HARYANA,SONIPAT,231802,222.82869379014988,238.64657980456025,261.34981044036164
HARYANA,SONIPAT,231803,238.49253731343285,238.64657980456025,261.34981044036164
HARYANA,SONIPAT,231804,256.20098039215685,238.64657980456025,261.34981044036164
HARYANA,YAMUNA NAGAR,231901,200.4502617801047,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231902,216.42021276595744,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231903,226.4021164021164,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231904,205.40860215053763,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231905,222.05524861878453,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231906,209.6290322580645,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231907,216.6524064171123,211.07253190060445,261.34981044036164
HARYANA,YAMUNA NAGAR,231908,191.27624309392266,211.07253190060445,261.34981044036164
HIMACHAL PRADESH,BILASPUR (HP),240301,224.56827309236948,229.47801418439715,225.68563785144775
HIMACHAL PRADESH,BILASPUR (HP),240302,233.97727272727272,229.47801418439715,225.68563785144775
HIMACHAL PRADESH,BILASPUR (HP),240303,230.76356589147287,229.47801418439715,225.68563785144775
HIMACHAL PRADESH,CHAMBA,240401,187.8494623655914,183.53012048192772,225.68563785144775
HIMACHAL PRADESH,CHAMBA,240402,181.84937238493723,183.53012048192772,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240101,218.59169054441261,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240102,222.61146496815286,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240103,207.91313559322035,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240104,234.57849462365593,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240105,222.2840909090909,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,HAMIRPUR (HP),240106,216.00735294117646,219.98434377081946,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240501,226.755980861244,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240502,216.51296829971182,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240503,203.76136363636363,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240504,229.40740740740742,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240505,221.79885057471265,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240506,210.2349570200573,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240507,228.23384615384614,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240508,216.12608695652173,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240509,218.48706896551724,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240510,229.76050420168067,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240511,218.7094017094017,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240512,225.98297872340424,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240513,218.68867924528303,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KANGRA/PALAMPUR,240514,218.72043010752688,220.1237332076361,225.68563785144775
HIMACHAL PRADESH,KULLU,240601,200.3841059602649,211.14187327823691,225.68563785144775
HIMACHAL PRADESH,KULLU,240602,218.80424528301887,211.14187327823691,225.68563785144775
HIMACHAL PRADESH,MANDI,240701,194.37471783295712,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,MANDI,240702,196.84813753581662,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,MANDI,240703,214.41549295774647,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,MANDI,240704,201.92857142857142,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,MANDI,240705,213.2826086956522,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,MANDI,240706,207.51393728222996,203.53003003003002,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240201,246.11754068716095,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240202,247.18013856812934,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240203,252.16172506738545,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240204,251.41823056300268,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240205,247.19263456090653,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240206,271.78977272727275,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240207,252.6704871060172,255.5026842362128,225.68563785144775
HIMACHAL PRADESH,SHIMLA,240208,261.3885714285714,255.5026842362128,225.68563785144775
